customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,segment
2526,370,21,52597.81,4,1,1,6,At Risk
2527,387,34,47868.68,3,4,1,8,At Risk
2528,367,34,81832.08,4,4,4,12,Loyal
2529,363,39,110667.78,5,5,5,15,Champion
2530,436,22,63026.97,1,1,2,4,Hibernating
2531,525,24,70604.52,1,1,2,4,Hibernating
2532,467,21,62049.0,1,1,2,4,Hibernating
2533,363,28,74750.53,5,2,3,10,Loyal
2534,581,25,62107.37,1,1,2,4,Hibernating
2535,371,31,73111.02,4,3,3,10,Loyal
2536,431,24,55577.45,1,1,1,3,Hibernating
2537,437,22,57282.99,1,1,1,3,Hibernating
2538,418,34,109926.73,1,4,5,10,Loyal
2539,406,28,60719.11,2,2,1,5,Hibernating
2540,422,29,93308.93,1,2,5,8,At Risk
2541,368,29,85525.83,4,2,4,10,Loyal
2542,401,31,86922.28,2,3,4,9,Loyal
2543,397,31,96966.73,2,3,5,10,Loyal
2544,399,31,87481.66,2,3,4,9,Loyal
2545,404,26,71411.74,2,2,3,7,At Risk
2546,361,30,71016.44,5,3,2,10,Loyal
2547,395,29,62492.93,2,2,2,6,At Risk
2548,367,34,87032.74,4,4,4,12,Loyal
2549,385,28,73864.18,3,2,3,8,At Risk
2550,442,30,69960.24,1,3,2,6,At Risk
2551,367,25,52234.32,4,1,1,6,At Risk
2552,400,36,90516.76,2,5,4,11,Loyal
2553,385,30,76339.02,3,3,3,9,Loyal
2554,373,31,62186.6,4,3,2,9,Loyal
2555,400,17,49282.15,2,1,1,4,Hibernating
2556,416,36,86489.08,2,5,4,11,Loyal
2557,414,32,79693.66,2,4,3,9,Loyal
2558,360,37,103979.19,5,5,5,15,Champion
2559,359,29,56148.86,5,2,1,8,At Risk
2560,370,27,78180.54,4,2,3,9,Loyal
2561,507,29,72659.98,1,2,3,6,At Risk
2562,377,27,59190.06,3,2,1,6,At Risk
2563,392,32,96497.04,2,4,5,11,Loyal
2564,386,30,77574.03,3,3,3,9,Loyal
2565,361,34,81332.48,5,4,4,13,Champion
2566,365,30,92214.12,5,3,4,12,Loyal
2567,441,24,55667.07,1,1,1,3,Hibernating
2568,456,28,69021.75,1,2,2,5,Hibernating
2569,394,27,84294.23,2,2,4,8,At Risk
2570,369,30,85455.67,4,3,4,11,Loyal
2571,383,36,73458.77,3,5,3,11,Loyal
2572,426,26,54393.6,1,2,1,4,Hibernating
2573,368,31,93100.73,4,3,5,12,Loyal
2574,412,30,67849.35,2,3,2,7,At Risk
2575,362,33,76470.47,5,4,3,12,Loyal
2576,385,33,78890.36,3,4,3,10,Loyal
2577,475,35,78330.53,1,4,3,8,At Risk
2578,399,24,62418.54,2,1,2,5,Hibernating
2579,422,30,100481.6,1,3,5,9,Loyal
2580,392,24,44968.02,2,1,1,4,Hibernating
2581,402,39,88483.24,2,5,4,11,Loyal
2582,384,25,61803.01,3,1,2,6,At Risk
2583,397,29,67600.24,2,2,2,6,At Risk
2584,387,32,77421.91,3,4,3,10,Loyal
2585,407,36,88255.83,2,5,4,11,Loyal
2586,380,28,79739.85,3,2,3,8,At Risk
2587,378,36,86265.08,3,5,4,12,Loyal
2588,387,33,82602.78,3,4,4,11,Loyal
2589,383,33,72745.5,3,4,3,10,Loyal
2590,442,25,62509.96,1,1,2,4,Hibernating
2591,373,32,94585.82,4,4,5,13,Champion
2592,407,22,45876.93,2,1,1,4,Hibernating
2593,383,28,59977.12,3,2,1,6,At Risk
2594,379,33,89103.95,3,4,4,11,Loyal
2595,380,27,79167.8,3,2,3,8,At Risk
2596,383,20,62449.11,3,1,2,6,At Risk
2597,366,21,73289.88,4,1,3,8,At Risk
2598,391,30,61890.25,2,3,2,7,At Risk
2599,367,37,103577.44,4,5,5,14,Champion
2600,380,30,76660.11,3,3,3,9,Loyal
2601,394,31,82364.47,2,3,4,9,Loyal
2602,359,26,66883.7,5,2,2,9,Loyal
2603,363,31,80018.65,5,3,3,11,Loyal
2604,359,36,99634.93,5,5,5,15,Champion
2605,424,25,73319.49,1,1,3,5,Hibernating
2606,371,30,76788.04,4,3,3,10,Loyal
2607,370,31,62598.81,4,3,2,9,Loyal
2608,369,31,68199.09,4,3,2,9,Loyal
2609,384,37,104685.31,3,5,5,13,Champion
2610,386,28,59840.67,3,2,1,6,At Risk
2611,387,29,64734.42,3,2,2,7,At Risk
2612,373,34,95460.44,4,4,5,13,Champion
2613,525,33,77242.21,1,4,3,8,At Risk
2614,361,27,70358.55,5,2,2,9,Loyal
2615,385,36,92257.3,3,5,4,12,Loyal
2616,383,33,66416.04,3,4,2,9,Loyal
2617,410,28,70094.92,2,2,2,6,At Risk
2618,367,26,65967.51,4,2,2,8,At Risk
2619,360,26,44004.19,5,2,1,8,At Risk
2620,466,27,59086.64,1,2,1,4,Hibernating
2621,469,26,84553.39,1,2,4,7,At Risk
2622,383,37,75392.61,3,5,3,11,Loyal
2623,376,31,81349.77,3,3,4,10,Loyal
2624,362,32,101602.89,5,4,5,14,Champion
2625,360,33,91426.35,5,4,4,13,Champion
2626,360,33,79430.25,5,4,3,12,Loyal
2627,361,35,100090.44,5,4,5,14,Champion
2628,385,31,79400.12,3,3,3,9,Loyal
2629,396,25,53238.69,2,1,1,4,Hibernating
2630,359,32,56392.4,5,4,1,10,Loyal
2631,387,27,59407.47,3,2,1,6,At Risk
2632,377,28,94464.2,3,2,5,10,Loyal
2633,361,29,92096.42,5,2,4,11,Loyal
2634,443,23,63765.41,1,1,2,4,Hibernating
2635,378,28,62396.39,3,2,2,7,At Risk
2636,368,29,78638.31,4,2,3,9,Loyal
2637,454,29,87887.68,1,2,4,7,At Risk
2638,430,27,54550.02,1,2,1,4,Hibernating
2639,363,27,44727.91,5,2,1,8,At Risk
2640,541,19,55544.83,1,1,1,3,Hibernating
2641,408,27,77986.23,2,2,3,7,At Risk
2642,380,38,93124.15,3,5,5,13,Champion
2643,563,27,76821.1,1,2,3,6,At Risk
2644,365,34,74253.04,5,4,3,12,Loyal
2645,367,27,65639.94,4,2,2,8,At Risk
2646,382,31,87680.16,3,3,4,10,Loyal
2647,362,44,120876.61,5,5,5,15,Champion
2648,409,25,68316.13,2,1,2,5,Hibernating
2649,367,28,74667.43,4,2,3,9,Loyal
2650,398,21,58667.05,2,1,1,4,Hibernating
2651,365,28,80983.66,5,2,4,11,Loyal
2652,384,24,46905.35,3,1,1,5,Hibernating
2653,370,35,92113.99,4,4,4,12,Loyal
2654,392,22,50876.34,2,1,1,4,Hibernating
2655,363,36,80463.25,5,5,3,13,Champion
2656,374,33,79953.19,4,4,3,11,Loyal
2657,366,30,59020.75,4,3,1,8,At Risk
2658,373,23,58405.24,4,1,1,6,At Risk
2659,407,34,80202.36,2,4,3,9,Loyal
2660,372,26,66879.31,4,2,2,8,At Risk
2661,374,34,99646.65,4,4,5,13,Champion
2662,363,37,64582.54,5,5,2,12,Loyal
2663,378,35,99705.04,3,4,5,12,Loyal
2664,360,26,73532.55,5,2,3,10,Loyal
2665,361,29,89005.12,5,2,4,11,Loyal
2666,373,36,90225.19,4,5,4,13,Champion
2667,397,28,101584.14,2,2,5,9,Loyal
2668,375,31,81274.53,4,3,4,11,Loyal
2669,388,35,73567.37,3,4,3,10,Loyal
2670,429,31,75066.12,1,3,3,7,At Risk
2671,367,27,76357.59,4,2,3,9,Loyal
2672,359,30,59584.82,5,3,1,9,Loyal
2673,360,35,92079.01,5,4,4,13,Champion
2674,538,24,70346.47,1,1,2,4,Hibernating
2675,398,27,78437.97,2,2,3,7,At Risk
2676,472,26,65075.73,1,2,2,5,Hibernating
2677,363,33,85634.83,5,4,4,13,Champion
2678,372,30,77206.39,4,3,3,10,Loyal
2679,438,29,60680.27,1,2,1,4,Hibernating
2680,375,25,54004.51,4,1,1,6,At Risk
2681,390,16,33077.78,3,1,1,5,Hibernating
2682,384,29,66629.59,3,2,2,7,At Risk
2683,382,25,61785.35,3,1,2,6,At Risk
2684,381,29,82196.21,3,2,4,9,Loyal
2685,483,26,61450.82,1,2,2,5,Hibernating
2686,416,27,66785.02,2,2,2,6,At Risk
2687,373,22,73599.97,4,1,3,8,At Risk
2688,364,34,89482.21,5,4,4,13,Champion
2689,378,39,120672.35,3,5,5,13,Champion
2690,370,28,61400.86,4,2,2,8,At Risk
2691,371,31,72014.68,4,3,3,10,Loyal
2692,365,35,74385.73,5,4,3,12,Loyal
2693,384,35,103567.32,3,4,5,12,Loyal
2694,380,23,68369.27,3,1,2,6,At Risk
2695,363,32,83592.68,5,4,4,13,Champion
2696,364,30,99557.33,5,3,5,13,Champion
2697,377,27,86702.98,3,2,4,9,Loyal
2698,396,34,75958.41,2,4,3,9,Loyal
2699,374,26,74358.0,4,2,3,9,Loyal
2700,389,22,73014.78,3,1,3,7,At Risk
2701,392,22,63210.23,2,1,2,5,Hibernating
2702,374,27,74786.78,4,2,3,9,Loyal
2703,363,26,73821.01,5,2,3,10,Loyal
2704,398,33,88124.97,2,4,4,10,Loyal
2705,367,29,80352.0,4,2,3,9,Loyal
2706,391,31,86702.76,2,3,4,9,Loyal
2707,377,35,80495.95,3,4,3,10,Loyal
2708,391,37,82892.53,2,5,4,11,Loyal
2709,359,30,62541.97,5,3,2,10,Loyal
2710,378,28,65352.48,3,2,2,7,At Risk
2711,361,37,97239.47,5,5,5,15,Champion
2712,367,40,93915.34,4,5,5,14,Champion
2713,388,28,76708.95,3,2,3,8,At Risk
2714,362,26,60010.35,5,2,1,8,At Risk
2715,442,22,47624.34,1,1,1,3,Hibernating
2716,433,23,49612.39,1,1,1,3,Hibernating
2717,367,34,76052.59,4,4,3,11,Loyal
2718,457,24,57963.64,1,1,1,3,Hibernating
2719,455,26,62959.27,1,2,2,5,Hibernating
2720,388,26,69088.76,3,2,2,7,At Risk
2721,396,28,81975.97,2,2,4,8,At Risk
2722,364,31,64489.37,5,3,2,10,Loyal
2723,382,33,95051.02,3,4,5,12,Loyal
2724,384,14,48427.73,3,1,1,5,Hibernating
2725,364,28,65868.86,5,2,2,9,Loyal
2726,473,23,59784.57,1,1,1,3,Hibernating
2727,389,20,28104.48,3,1,1,5,Hibernating
2728,403,34,104633.7,2,4,5,11,Loyal
2729,374,21,57890.05,4,1,1,6,At Risk
2730,378,25,75917.69,3,1,3,7,At Risk
2731,379,29,71644.95,3,2,3,8,At Risk
2732,419,25,51377.41,1,1,1,3,Hibernating
2733,420,29,71706.12,1,2,3,6,At Risk
2734,360,31,74461.71,5,3,3,11,Loyal
2735,469,24,49951.32,1,1,1,3,Hibernating
2736,371,31,82296.44,4,3,4,11,Loyal
2737,359,30,87745.43,5,3,4,12,Loyal
2738,391,32,89600.2,2,4,4,10,Loyal
2739,376,31,84458.88,3,3,4,10,Loyal
2740,392,25,78011.4,2,1,3,6,At Risk
2741,458,18,49093.96,1,1,1,3,Hibernating
2742,376,38,99778.87,3,5,5,13,Champion
2743,385,29,66173.4,3,2,2,7,At Risk
2744,367,38,96898.42,4,5,5,14,Champion
2745,365,34,103118.99,5,4,5,14,Champion
2746,421,16,31933.86,1,1,1,3,Hibernating
2747,418,26,62521.83,1,2,2,5,Hibernating
2748,427,32,74217.58,1,4,3,8,At Risk
2749,393,31,93717.35,2,3,5,10,Loyal
2750,361,25,59897.59,5,1,1,7,At Risk
2751,378,29,82075.78,3,2,4,9,Loyal
2752,379,30,65308.09,3,3,2,8,At Risk
2753,370,27,63682.08,4,2,2,8,At Risk
2754,493,26,55912.6,1,2,1,4,Hibernating
2755,466,24,53387.13,1,1,1,3,Hibernating
2756,397,27,77208.93,2,2,3,7,At Risk
2757,477,26,65585.39,1,2,2,5,Hibernating
2758,398,37,89377.69,2,5,4,11,Loyal
2759,366,34,87408.18,4,4,4,12,Loyal
2760,362,31,71389.85,5,3,3,11,Loyal
2761,361,38,115046.67,5,5,5,15,Champion
2762,447,39,106348.84,1,5,5,11,Loyal
2763,361,26,66857.93,5,2,2,9,Loyal
2764,415,32,74995.07,2,4,3,9,Loyal
2765,390,27,82991.72,3,2,4,9,Loyal
2766,394,26,59825.73,2,2,1,5,Hibernating
2767,375,40,83495.45,4,5,4,13,Champion
2768,414,29,63955.46,2,2,2,6,At Risk
2769,362,30,86026.69,5,3,4,12,Loyal
2770,425,25,61986.1,1,1,2,4,Hibernating
2771,433,19,24498.78,1,1,1,3,Hibernating
2772,363,23,48873.56,5,1,1,7,At Risk
2773,445,27,77272.15,1,2,3,6,At Risk
2774,429,27,79435.54,1,2,3,6,At Risk
2775,417,31,76090.0,1,3,3,7,At Risk
2776,365,37,91052.16,5,5,4,14,Champion
2777,367,16,39491.16,4,1,1,6,At Risk
2778,397,26,65973.58,2,2,2,6,At Risk
2779,359,35,87939.99,5,4,4,13,Champion
2780,392,38,102676.02,2,5,5,12,Loyal
2781,437,38,95290.38,1,5,5,11,Loyal
2782,438,31,88139.46,1,3,4,8,At Risk
2783,378,33,98330.27,3,4,5,12,Loyal
2784,536,29,80126.1,1,2,3,6,At Risk
2785,407,36,96420.63,2,5,5,12,Loyal
2786,471,21,48082.11,1,1,1,3,Hibernating
2787,370,33,84280.55,4,4,4,12,Loyal
2788,367,26,62058.34,4,2,2,8,At Risk
2789,405,26,65295.8,2,2,2,6,At Risk
2790,382,31,64120.74,3,3,2,8,At Risk
2791,422,29,84423.58,1,2,4,7,At Risk
2792,458,26,60603.6,1,2,1,4,Hibernating
2793,386,25,64662.71,3,1,2,6,At Risk
2794,399,25,66219.99,2,1,2,5,Hibernating
2795,362,27,95472.54,5,2,5,12,Loyal
2796,418,32,69528.2,1,4,2,7,At Risk
2797,427,28,86974.35,1,2,4,7,At Risk
2798,393,15,35172.04,2,1,1,4,Hibernating
2799,373,24,67632.35,4,1,2,7,At Risk
2800,415,26,89524.71,2,2,4,8,At Risk
2801,374,32,93824.46,4,4,5,13,Champion
2802,363,27,68500.77,5,2,2,9,Loyal
2803,394,31,67095.06,2,3,2,7,At Risk
2804,380,26,65694.53,3,2,2,7,At Risk
2805,363,36,92625.86,5,5,4,14,Champion
2806,364,29,85471.29,5,2,4,11,Loyal
2807,370,23,73483.99,4,1,3,8,At Risk
2808,381,39,102368.27,3,5,5,13,Champion
2809,360,33,75798.19,5,4,3,12,Loyal
2810,441,38,87209.1,1,5,4,10,Loyal
2811,371,26,70053.13,4,2,2,8,At Risk
2812,376,33,79639.54,3,4,3,10,Loyal
2813,399,21,58441.52,2,1,1,4,Hibernating
2814,402,33,99775.82,2,4,5,11,Loyal
2815,379,31,84698.49,3,3,4,10,Loyal
2816,473,38,100502.69,1,5,5,11,Loyal
2817,362,31,80844.32,5,3,3,11,Loyal
2818,359,28,87070.25,5,2,4,11,Loyal
2819,384,35,92108.11,3,4,4,11,Loyal
2820,365,36,111287.53,5,5,5,15,Champion
2821,376,32,67365.27,3,4,2,9,Loyal
2822,372,30,73876.81,4,3,3,10,Loyal
2823,416,28,59084.25,2,2,1,5,Hibernating
2824,395,26,94635.42,2,2,5,9,Loyal
2825,373,24,64006.56,4,1,2,7,At Risk
2826,376,38,101447.17,3,5,5,13,Champion
2827,359,30,89706.48,5,3,4,12,Loyal
2828,361,36,66377.38,5,5,2,12,Loyal
2829,368,31,72290.13,4,3,3,10,Loyal
2830,370,34,78684.69,4,4,3,11,Loyal
2831,395,26,68066.16,2,2,2,6,At Risk
2832,418,32,65023.04,1,4,2,7,At Risk
2833,379,22,52505.29,3,1,1,5,Hibernating
2834,380,34,74163.56,3,4,3,10,Loyal
2835,362,37,77308.01,5,5,3,13,Champion
2836,376,29,68691.29,3,2,2,7,At Risk
2837,436,21,67485.59,1,1,2,4,Hibernating
2838,391,31,86775.15,2,3,4,9,Loyal
2839,366,25,55305.93,4,1,1,6,At Risk
2840,393,26,82801.02,2,2,4,8,At Risk
2841,368,35,81463.61,4,4,4,12,Loyal
2842,395,36,85947.19,2,5,4,11,Loyal
2843,405,26,73717.39,2,2,3,7,At Risk
2844,415,40,108656.33,2,5,5,12,Loyal
2845,394,32,75635.87,2,4,3,9,Loyal
2846,381,30,86481.75,3,3,4,10,Loyal
2847,383,27,63192.95,3,2,2,7,At Risk
2848,379,28,55314.14,3,2,1,6,At Risk
2849,360,26,67324.6,5,2,2,9,Loyal
2850,384,33,80660.22,3,4,3,10,Loyal
2851,418,35,109505.89,1,4,5,10,Loyal
2852,373,28,65475.8,4,2,2,8,At Risk
2853,378,30,78509.01,3,3,3,9,Loyal
2854,382,34,96335.63,3,4,5,12,Loyal
2855,367,30,56952.35,4,3,1,8,At Risk
2856,391,28,80158.24,2,2,3,7,At Risk
2857,405,24,74376.85,2,1,3,6,At Risk
2858,359,28,62433.28,5,2,2,9,Loyal
2859,382,31,71102.09,3,3,2,8,At Risk
2860,372,35,82210.07,4,4,4,12,Loyal
2861,416,23,53702.32,2,1,1,4,Hibernating
2862,442,31,66139.43,1,3,2,6,At Risk
2863,398,28,51896.59,2,2,1,5,Hibernating
2864,466,19,44251.36,1,1,1,3,Hibernating
2865,388,23,73988.1,3,1,3,7,At Risk
2866,407,29,76762.2,2,2,3,7,At Risk
2867,371,32,81052.77,4,4,4,12,Loyal
2868,426,28,73990.33,1,2,3,6,At Risk
2869,360,24,68443.95,5,1,2,8,At Risk
2870,377,42,106827.34,3,5,5,13,Champion
2871,410,29,51407.68,2,2,1,5,Hibernating
2872,426,28,95044.22,1,2,5,8,At Risk
2873,371,31,78946.44,4,3,3,10,Loyal
2874,392,37,106695.13,2,5,5,12,Loyal
2875,376,39,94314.12,3,5,5,13,Champion
2876,422,30,88851.37,1,3,4,8,At Risk
2877,432,23,46434.69,1,1,1,3,Hibernating
2878,389,34,82932.59,3,4,4,11,Loyal
2879,360,23,67338.13,5,1,2,8,At Risk
2880,437,37,78941.88,1,5,3,9,Loyal
2881,402,39,100790.97,2,5,5,12,Loyal
2882,393,28,69637.04,2,2,2,6,At Risk
2883,376,22,60427.16,3,1,1,5,Hibernating
2884,431,23,75329.16,1,1,3,5,Hibernating
2885,383,28,71751.98,3,2,3,8,At Risk
2886,451,36,79116.99,1,5,3,9,Loyal
2887,363,27,86344.22,5,2,4,11,Loyal
2888,368,25,56414.91,4,1,1,6,At Risk
2889,443,28,73669.62,1,2,3,6,At Risk
2890,456,36,90248.96,1,5,4,10,Loyal
2891,390,36,94644.62,3,5,5,13,Champion
2892,368,53,169969.23,4,5,5,14,Champion
2893,407,28,61226.06,2,2,2,6,At Risk
2894,376,23,58597.32,3,1,1,5,Hibernating
2895,512,21,51163.76,1,1,1,3,Hibernating
2896,415,30,96469.07,2,3,5,10,Loyal
2897,373,28,84418.05,4,2,4,10,Loyal
2898,371,31,97177.39,4,3,5,12,Loyal
2899,402,24,58827.58,2,1,1,4,Hibernating
2900,417,31,100625.59,1,3,5,9,Loyal
2901,427,23,56693.43,1,1,1,3,Hibernating
2902,468,34,68776.12,1,4,2,7,At Risk
2903,386,32,75340.95,3,4,3,10,Loyal
2904,363,27,72028.83,5,2,3,10,Loyal
2905,376,30,75677.16,3,3,3,9,Loyal
2906,376,43,105343.07,3,5,5,13,Champion
2907,369,30,44500.24,4,3,1,8,At Risk
2908,436,33,74886.86,1,4,3,8,At Risk
2909,366,28,67473.47,4,2,2,8,At Risk
2910,426,26,47900.03,1,2,1,4,Hibernating
2911,359,30,65154.27,5,3,2,10,Loyal
2912,364,20,36965.54,5,1,1,7,At Risk
2913,378,33,115638.91,3,4,5,12,Loyal
2914,368,43,98568.3,4,5,5,14,Champion
2915,369,38,90415.99,4,5,4,13,Champion
2916,364,32,85256.46,5,4,4,13,Champion
2917,419,34,81662.74,1,4,4,9,Loyal
2918,373,43,115154.34,4,5,5,14,Champion
2919,505,28,69830.12,1,2,2,5,Hibernating
2920,436,25,57713.52,1,1,1,3,Hibernating
2921,416,35,110955.81,2,4,5,11,Loyal
2922,392,38,114873.75,2,5,5,12,Loyal
2923,361,29,87334.38,5,2,4,11,Loyal
2924,384,25,61242.05,3,1,2,6,At Risk
2925,408,33,77426.05,2,4,3,9,Loyal
2926,361,32,105719.96,5,4,5,14,Champion
2927,409,25,55721.16,2,1,1,4,Hibernating
2928,410,19,48494.65,2,1,1,4,Hibernating
2929,402,36,96210.79,2,5,5,12,Loyal
2930,366,37,89432.67,4,5,4,13,Champion
2931,396,18,41379.93,2,1,1,4,Hibernating
2932,409,28,61247.28,2,2,2,6,At Risk
2933,370,29,66103.45,4,2,2,8,At Risk
2934,412,46,104646.07,2,5,5,12,Loyal
2935,359,27,102935.59,5,2,5,12,Loyal
2936,390,25,59763.47,3,1,1,5,Hibernating
2937,367,38,84655.0,4,5,4,13,Champion
2938,379,34,80887.96,3,4,3,10,Loyal
2939,360,28,73034.06,5,2,3,10,Loyal
2940,428,27,78649.25,1,2,3,6,At Risk
2941,400,35,89770.53,2,4,4,10,Loyal
2942,393,37,105720.82,2,5,5,12,Loyal
2943,404,30,62509.1,2,3,2,7,At Risk
2944,386,40,99103.85,3,5,5,13,Champion
2945,380,39,93906.42,3,5,5,13,Champion
2946,408,31,79008.59,2,3,3,8,At Risk
2947,416,30,68744.84,2,3,2,7,At Risk
2948,374,33,65611.79,4,4,2,10,Loyal
2949,425,38,85822.54,1,5,4,10,Loyal
2950,542,23,64746.13,1,1,2,4,Hibernating
2951,382,29,53449.04,3,2,1,6,At Risk
2952,384,29,80867.34,3,2,3,8,At Risk
2953,366,37,77931.62,4,5,3,12,Loyal
2954,372,31,77467.97,4,3,3,10,Loyal
2955,378,24,78174.68,3,1,3,7,At Risk
2956,446,20,52060.37,1,1,1,3,Hibernating
2957,399,26,70606.67,2,2,2,6,At Risk
2958,373,36,83491.59,4,5,4,13,Champion
2959,429,39,115382.92,1,5,5,11,Loyal
2960,376,27,79954.63,3,2,3,8,At Risk
2961,371,34,78270.41,4,4,3,11,Loyal
2962,368,30,79021.58,4,3,3,10,Loyal
2963,386,29,82948.3,3,2,4,9,Loyal
2964,413,32,89909.34,2,4,4,10,Loyal
2965,506,24,79904.24,1,1,3,5,Hibernating
2966,366,41,122736.91,4,5,5,14,Champion
2967,368,29,68771.0,4,2,2,8,At Risk
2968,373,41,98507.96,4,5,5,14,Champion
2969,408,29,70316.35,2,2,2,6,At Risk
2970,361,37,92696.16,5,5,4,14,Champion
2971,382,30,69577.13,3,3,2,8,At Risk
2972,442,23,66240.23,1,1,2,4,Hibernating
2973,372,24,59646.71,4,1,1,6,At Risk
2974,492,39,94181.46,1,5,5,11,Loyal
2975,365,41,108867.33,5,5,5,15,Champion
2976,376,31,83044.9,3,3,4,10,Loyal
2977,396,30,79202.38,2,3,3,8,At Risk
2978,437,20,39333.25,1,1,1,3,Hibernating
2979,390,30,80491.71,3,3,3,9,Loyal
2980,420,31,83572.48,1,3,4,8,At Risk
2981,447,32,69914.11,1,4,2,7,At Risk
2982,374,37,101349.3,4,5,5,14,Champion
2983,360,28,66847.49,5,2,2,9,Loyal
2984,384,22,65101.62,3,1,2,6,At Risk
2985,442,26,58969.09,1,2,1,4,Hibernating
2986,379,33,88074.49,3,4,4,11,Loyal
2987,375,42,102994.9,4,5,5,14,Champion
2988,364,35,77857.74,5,4,3,12,Loyal
2989,414,31,96668.17,2,3,5,10,Loyal
2990,393,36,87170.98,2,5,4,11,Loyal
2991,398,41,92060.69,2,5,4,11,Loyal
2992,400,24,76101.98,2,1,3,6,At Risk
2993,397,30,81087.65,2,3,4,9,Loyal
2994,418,30,58596.61,1,3,1,5,Hibernating
2995,428,36,82599.67,1,5,4,10,Loyal
2996,418,28,78412.94,1,2,3,6,At Risk
2997,367,29,75275.3,4,2,3,9,Loyal
2998,371,39,115692.23,4,5,5,14,Champion
2999,396,32,76828.92,2,4,3,9,Loyal
3000,365,35,89364.55,5,4,4,13,Champion
3001,419,27,74689.74,1,2,3,6,At Risk
3002,363,36,106169.11,5,5,5,15,Champion
3003,432,25,53671.1,1,1,1,3,Hibernating
3004,365,23,67591.08,5,1,2,8,At Risk
3005,374,41,89061.89,4,5,4,13,Champion
3006,379,32,90105.09,3,4,4,11,Loyal
3007,384,34,89169.63,3,4,4,11,Loyal
3008,360,32,86423.56,5,4,4,13,Champion
3009,361,22,55825.95,5,1,1,7,At Risk
3010,381,33,96369.36,3,4,5,12,Loyal
3011,431,26,59672.45,1,2,1,4,Hibernating
3012,371,41,124293.23,4,5,5,14,Champion
3013,401,29,44826.35,2,2,1,5,Hibernating
3014,380,28,58150.57,3,2,1,6,At Risk
3015,417,37,94216.58,1,5,5,11,Loyal
3016,381,23,65921.12,3,1,2,6,At Risk
3017,505,22,50949.69,1,1,1,3,Hibernating
3018,556,28,64868.58,1,2,2,5,Hibernating
3019,361,20,46065.49,5,1,1,7,At Risk
3020,429,37,87496.97,1,5,4,10,Loyal
3021,407,38,125231.03,2,5,5,12,Loyal
3022,367,34,73364.91,4,4,3,11,Loyal
3023,437,28,61106.21,1,2,1,4,Hibernating
3024,401,31,74724.92,2,3,3,8,At Risk
3025,359,19,41834.83,5,1,1,7,At Risk
3026,373,26,60521.26,4,2,1,7,At Risk
3027,384,35,111404.65,3,4,5,12,Loyal
3028,376,28,67935.2,3,2,2,7,At Risk
3029,363,29,57381.78,5,2,1,8,At Risk
3030,423,37,76150.56,1,5,3,9,Loyal
3031,384,35,93134.72,3,4,5,12,Loyal
3032,525,26,87247.11,1,2,4,7,At Risk
3033,383,19,53972.49,3,1,1,5,Hibernating
3034,378,30,92119.27,3,3,4,10,Loyal
3035,363,21,48894.78,5,1,1,7,At Risk
3036,416,33,83045.62,2,4,4,10,Loyal
3037,474,34,76968.67,1,4,3,8,At Risk
3038,443,29,66446.32,1,2,2,5,Hibernating
3039,359,32,71007.78,5,4,2,11,Loyal
3040,366,30,87444.2,4,3,4,11,Loyal
3041,391,31,86043.75,2,3,4,9,Loyal
3042,367,42,120402.68,4,5,5,14,Champion
3043,373,31,71870.97,4,3,3,10,Loyal
3044,403,29,56433.37,2,2,1,5,Hibernating
3045,395,28,75160.55,2,2,3,7,At Risk
3046,360,30,93456.1,5,3,5,13,Champion
3047,362,40,102361.54,5,5,5,15,Champion
3048,360,36,94251.08,5,5,5,15,Champion
3049,392,35,98902.87,2,4,5,11,Loyal
3050,375,24,46587.63,4,1,1,6,At Risk
3051,453,26,76868.92,1,2,3,6,At Risk
3052,389,30,59924.77,3,3,1,7,At Risk
3053,418,30,76714.85,1,3,3,7,At Risk
3054,363,32,79824.25,5,4,3,12,Loyal
3055,370,25,79152.14,4,1,3,8,At Risk
3056,362,23,56654.62,5,1,1,7,At Risk
3057,359,33,83979.01,5,4,4,13,Champion
3058,439,37,107420.71,1,5,5,11,Loyal
3059,446,25,70634.59,1,1,2,4,Hibernating
3060,393,32,72752.09,2,4,3,9,Loyal
3061,414,25,55528.37,2,1,1,4,Hibernating
3062,372,34,72255.34,4,4,3,11,Loyal
3063,375,31,59739.23,4,3,1,8,At Risk
3064,459,33,84239.04,1,4,4,9,Loyal
3065,437,24,61574.03,1,1,2,4,Hibernating
3066,373,29,67216.72,4,2,2,8,At Risk
3067,378,29,77220.14,3,2,3,8,At Risk
3068,391,32,90426.63,2,4,4,10,Loyal
3069,384,30,72142.2,3,3,3,9,Loyal
3070,374,22,50886.99,4,1,1,6,At Risk
3071,361,29,80403.12,5,2,3,10,Loyal
3072,368,37,81862.57,4,5,4,13,Champion
3073,365,29,72703.55,5,2,3,10,Loyal
3074,392,37,109119.84,2,5,5,12,Loyal
3075,386,21,49961.63,3,1,1,5,Hibernating
3076,369,31,83530.33,4,3,4,11,Loyal
3077,389,22,61239.84,3,1,2,6,At Risk
3078,396,25,68343.33,2,1,2,5,Hibernating
3079,397,33,82387.6,2,4,4,10,Loyal
3080,394,32,71754.85,2,4,3,9,Loyal
3081,382,34,81639.01,3,4,4,11,Loyal
3082,402,33,88276.33,2,4,4,10,Loyal
